id,newcode,newcode2,delete,ValLabNum,ValLabel,var2000_1,var2000_2,var2001_1,var2001_2,var2002_1,var2002_2,var2003_1,var2003_2,var2004_1,var2004_2,var2005_1,,,,,
397,DeathDate,deathdate,,9,2001 November,,,,,Q64DATED_Feb2002,,,,,,,,,,,
397,DeathDate,deathdate,,10,2001 December,,,,,Q64DATED_Feb2002,,,,,,,,,,,
397,DeathDate,deathdate,,11,2002 January,,,,,Q64DATED_Feb2002,,,,,,,,,,,
397,DeathDate,deathdate,,12,2002 February,,,,,Q64DATED_Feb2002,,,,,,,,,,,
397,DeathDate,deathdate,,13,2002 March,,,,,Q64DATED_Feb2002,,,,,,,,,,,
397,DeathDate,deathdate,,99,Unspecified,,,,,Q64DATED_Feb2002,,,,,,,,,,,
398,DeathGender,deathgender,,1,Male,,,,,Q65GENDE_Feb2002,,,,,,,,,,,
398,DeathGender,deathgender,,2,Female,,,,,Q65GENDE_Feb2002,,,,,,,,,,,
398,DeathGender,deathgender,,9,Unspecified,,,,,Q65GENDE_Feb2002,,,,,,,,,,,
398,DeathGender,deathgender,,99,Unspecified,,,,,Q65GENDE_Feb2002,,,,,,,,,,,
399,DeathAge,deathage,,999,Unspecified,,,,,Q66AGEDI_Feb2002,,,,,,,,,,,
400,DeathCause,deathcause,,1,Yes,,,,,Q67ACCID_Feb2002,,,,,,,,,,,
400,DeathCause,deathcause,,2,No,,,,,Q67ACCID_Feb2002,,,,,,,,,,,
400,DeathCause,deathcause,,9,Unspecified,,,,,Q67ACCID_Feb2002,,,,,,,,,,,
401,DeathPregnant,deathpregnant,,1,Yes,,,,,Q68PREGN_Feb2002,,,,,,,,,,,
401,DeathPregnant,deathpregnant,,2,No,,,,,Q68PREGN_Feb2002,,,,,,,,,,,
401,DeathPregnant,deathpregnant,,8,Not applicable,,,,,Q68PREGN_Feb2002,,,,,,,,,,,
401,DeathPregnant,deathpregnant,,9,Unspecified,,,,,Q68PREGN_Feb2002,,,,,,,,,,,
402,StaySeptPrev,stayseptprev,,1,Yes,,,,,B_Sep01_Feb2002,,B_Sept02_Mar2003,,B_Sep03,,B_Sep04,,,,,
402,StaySeptPrev,stayseptprev,,2,No,,,,,B_Sep01_Feb2002,,B_Sept02_Mar2003,,B_Sep03,,B_Sep04,,,,,
402,StaySeptPrev,stayseptprev,,9,Unspecified,,,,,B_Sep01_Feb2002,,B_Sept02_Mar2003,,B_Sep03,,B_Sep04,,,,,
455,StayMarchPrev,staymarchprev,,1,Yes,,,,,,B_Mrch02_Sep2002,,B_Mrch03_Sep2003,,B_Mrch04,,,,,,
455,StayMarchPrev,staymarchprev,,2,No,,,,,,B_Mrch02_Sep2002,,B_Mrch03_Sep2003,,B_Mrch04,,,,,,
455,StayMarchPrev,staymarchprev,,9,Unspecified,,,,,,B_Mrch02_Sep2002,,B_Mrch03_Sep2003,,B_Mrch04,,,,,,
403,IllInjury,illinjury,,1,Yes,,,,,Q117INJU_Feb2002,,Q117Inju_Mar2003,,,,,,,,,
403,IllInjury,illinjury,,2,No,,,,,Q117INJU_Feb2002,,Q117Inju_Mar2003,,,,,,,,,
403,IllInjury,illinjury,,9,Unspecified,,,,,Q117INJU_Feb2002,,Q117Inju_Mar2003,,,,,,,,,
404,IllFlu,illflu,,1,Yes,,,,,Q118FLU_Feb2002,,Q118Flu_Mar2003,,,,,,,,,
404,IllFlu,illflu,,2,No,,,,,Q118FLU_Feb2002,,Q118Flu_Mar2003,,,,,,,,,
404,IllFlu,illflu,,8,Not applicable,,,,,Q118FLU_Feb2002,,Q118Flu_Mar2003,,,,,,,,,
404,IllFlu,illflu,,9,Unspecified,,,,,Q118FLU_Feb2002,,Q118Flu_Mar2003,,,,,,,,,
405,IllDiarrhoea,illdiarrhea,,1,Yes,,,,,Q118DIAR_Feb2002,,Q118Diar_Mar2003,,,,,,,,,
405,IllDiarrhoea,illdiarrhea,,2,No,,,,,Q118DIAR_Feb2002,,Q118Diar_Mar2003,,,,,,,,,
405,IllDiarrhoea,illdiarrhea,,8,Not applicable,,,,,Q118DIAR_Feb2002,,Q118Diar_Mar2003,,,,,,,,,
405,IllDiarrhoea,illdiarrhea,,9,Unspecified,,,,,Q118DIAR_Feb2002,,Q118Diar_Mar2003,,,,,,,,,
406,IllTrauma,illtrauma,,1,Yes,,,,,Q118TRAU_Feb2002,,Q118Trau_Mar2003,,,,,,,,,
406,IllTrauma,illtrauma,,2,No,,,,,Q118TRAU_Feb2002,,Q118Trau_Mar2003,,,,,,,,,
406,IllTrauma,illtrauma,,8,Not applicable,,,,,Q118TRAU_Feb2002,,Q118Trau_Mar2003,,,,,,,,,
406,IllTrauma,illtrauma,,9,Unspecified,,,,,Q118TRAU_Feb2002,,Q118Trau_Mar2003,,,,,,,,,
407,IllTB,illtb,,1,Yes,,,,,Q118TB_C_Feb2002,,Q118TB_C_Mar2003,,,,,,,,,
407,IllTB,illtb,,2,No,,,,,Q118TB_C_Feb2002,,Q118TB_C_Mar2003,,,,,,,,,
407,IllTB,illtb,,8,Not applicable,,,,,Q118TB_C_Feb2002,,Q118TB_C_Mar2003,,,,,,,,,
407,IllTB,illtb,,9,Unspecified,,,,,Q118TB_C_Feb2002,,Q118TB_C_Mar2003,,,,,,,,,
408,IllDrug,illdrug,,1,Yes,,,,,Q118SUBS_Feb2002,,Q118Subs_Mar2003,,,,,,,,,
408,IllDrug,illdrug,,2,No,,,,,Q118SUBS_Feb2002,,Q118Subs_Mar2003,,,,,,,,,
408,IllDrug,illdrug,,8,Not applicable,,,,,Q118SUBS_Feb2002,,Q118Subs_Mar2003,,,,,,,,,
408,IllDrug,illdrug,,9,Unspecified,,,,,Q118SUBS_Feb2002,,Q118Subs_Mar2003,,,,,,,,,
409,IllDepression,illdepression,,1,Yes,,,,,Q118DEPR_Feb2002,,Q118Depr_Mar2003,,,,,,,,,
409,IllDepression,illdepression,,2,No,,,,,Q118DEPR_Feb2002,,Q118Depr_Mar2003,,,,,,,,,
409,IllDepression,illdepression,,8,Not applicable,,,,,Q118DEPR_Feb2002,,Q118Depr_Mar2003,,,,,,,,,
409,IllDepression,illdepression,,9,Unspecified,,,,,Q118DEPR_Feb2002,,Q118Depr_Mar2003,,,,,,,,,
410,IllDiabetes,illdiabetes,,1,Yes,,,,,Q118DIAB_Feb2002,,Q118Diab_Mar2003,,,,,,,,,
410,IllDiabetes,illdiabetes,,2,No,,,,,Q118DIAB_Feb2002,,Q118Diab_Mar2003,,,,,,,,,
410,IllDiabetes,illdiabetes,,8,Not applicable,,,,,Q118DIAB_Feb2002,,Q118Diab_Mar2003,,,,,,,,,
410,IllDiabetes,illdiabetes,,9,Unspecified,,,,,Q118DIAB_Feb2002,,Q118Diab_Mar2003,,,,,,,,,
411,IllBldPrsre,illbldpressure,,1,Yes,,,,,Q118BLOO_Feb2002,,Q118Bloo_Mar2003,,,,,,,,,
411,IllBldPrsre,illbldpressure,,2,No,,,,,Q118BLOO_Feb2002,,Q118Bloo_Mar2003,,,,,,,,,
411,IllBldPrsre,illbldpressure,,8,Not applicable,,,,,Q118BLOO_Feb2002,,Q118Bloo_Mar2003,,,,,,,,,
411,IllBldPrsre,illbldpressure,,9,Unspecified,,,,,Q118BLOO_Feb2002,,Q118Bloo_Mar2003,,,,,,,,,
412,IllHIV,illhiv,,1,Yes,,,,,Q118HIV_Feb2002,,Q118HIV_Mar2003,,,,,,,,,
412,IllHIV,illhiv,,2,No,,,,,Q118HIV_Feb2002,,Q118HIV_Mar2003,,,,,,,,,
412,IllHIV,illhiv,,8,Not applicable,,,,,Q118HIV_Feb2002,,Q118HIV_Mar2003,,,,,,,,,
412,IllHIV,illhiv,,9,Unspecified,,,,,Q118HIV_Feb2002,,Q118HIV_Mar2003,,,,,,,,,
413,IllSTD,illstd,,1,Yes,,,,,Q118SEXD_Feb2002,,Q118SexD_Mar2003,,,,,,,,,
413,IllSTD,illstd,,2,No,,,,,Q118SEXD_Feb2002,,Q118SexD_Mar2003,,,,,,,,,
413,IllSTD,illstd,,8,Not applicable,,,,,Q118SEXD_Feb2002,,Q118SexD_Mar2003,,,,,,,,,
413,IllSTD,illstd,,9,Unspecified,,,,,Q118SEXD_Feb2002,,Q118SexD_Mar2003,,,,,,,,,
414,IllOther,illother,,1,Yes,,,,,Q118OTHR_Feb2002,,Q118Othr_Mar2003,,,,,,,,,
414,IllOther,illother,,2,No,,,,,Q118OTHR_Feb2002,,Q118Othr_Mar2003,,,,,,,,,
414,IllOther,illother,,8,Not applicable,,,,,Q118OTHR_Feb2002,,Q118Othr_Mar2003,,,,,,,,,
414,IllOther,illother,,9,Unspecified,,,,,Q118OTHR_Feb2002,,Q118Othr_Mar2003,,,,,,,,,
415,HlthWkrConsult,healthwkrconsult,,1,Yes,,,,,Q119CONS_Feb2002,,Q119Cons_Mar2003,,,,,,,,,
415,HlthWkrConsult,healthwkrconsult,,2,No,,,,,Q119CONS_Feb2002,,Q119Cons_Mar2003,,,,,,,,,
415,HlthWkrConsult,healthwkrconsult,,8,Not applicable,,,,,Q119CONS_Feb2002,,Q119Cons_Mar2003,,,,,,,,,
415,HlthWkrConsult,healthwkrconsult,,9,Unspecified,,,,,Q119CONS_Feb2002,,Q119Cons_Mar2003,,,,,,,,,
416,HlthWkrType,healthwkrtype,,1,Nurse,,,,,Q120TYPH_Feb2002,,Q120TypH_Mar2003,,,,,,,,,
416,HlthWkrType,healthwkrtype,,2,Doctor,,,,,Q120TYPH_Feb2002,,Q120TypH_Mar2003,,,,,,,,,
416,HlthWkrType,healthwkrtype,,3,Medical specialist,,,,,Q120TYPH_Feb2002,,Q120TypH_Mar2003,,,,,,,,,
416,HlthWkrType,healthwkrtype,,4,Pharmacist/Chemist,,,,,Q120TYPH_Feb2002,,Q120TypH_Mar2003,,,,,,,,,
416,HlthWkrType,healthwkrtype,,5,Dentist,,,,,Q120TYPH_Feb2002,,Q120TypH_Mar2003,,,,,,,,,
416,HlthWkrType,healthwkrtype,,6,Spiritual healer (Church related),,,,,Q120TYPH_Feb2002,,Q120TypH_Mar2003,,,,,,,,,
416,HlthWkrType,healthwkrtype,,7,Traditional healer,,,,,Q120TYPH_Feb2002,,Q120TypH_Mar2003,,,,,,,,,
416,HlthWkrType,healthwkrtype,,8,Any other health care provider,,,,,Q120TYPH_Feb2002,,Q120TypH_Mar2003,,,,,,,,,
416,HlthWkrType,healthwkrtype,,9,Don't know,,,,,Q120TYPH_Feb2002,,Q120TypH_Mar2003,,,,,,,,,
416,HlthWkrType,healthwkrtype,,88,Not applicable,,,,,Q120TYPH_Feb2002,,Q120TypH_Mar2003,,,,,,,,,
416,HlthWkrType,healthwkrtype,,99,Unspecified,,,,,Q120TYPH_Feb2002,,Q120TypH_Mar2003,,,,,,,,,
417,HlthWkrPlace,healthwkrplace,,1,Public sector Hospital,,,,,Q121CONS_Feb2002,,Q121Cons_Mar2003,,,,,,,,,
417,HlthWkrPlace,healthwkrplace,,2,Public sector Clinic,,,,,Q121CONS_Feb2002,,Q121Cons_Mar2003,,,,,,,,,
417,HlthWkrPlace,healthwkrplace,,3,"Public sector Other in public sector, specify",,,,,Q121CONS_Feb2002,,Q121Cons_Mar2003,,,,,,,,,
417,HlthWkrPlace,healthwkrplace,,4,Private sector Hospital,,,,,Q121CONS_Feb2002,,Q121Cons_Mar2003,,,,,,,,,
417,HlthWkrPlace,healthwkrplace,,5,Private sector Clinic,,,,,Q121CONS_Feb2002,,Q121Cons_Mar2003,,,,,,,,,
417,HlthWkrPlace,healthwkrplace,,6,Private sector Private doctor/specialist,,,,,Q121CONS_Feb2002,,Q121Cons_Mar2003,,,,,,,,,
417,HlthWkrPlace,healthwkrplace,,7,Private sector Traditional healer,,,,,Q121CONS_Feb2002,,Q121Cons_Mar2003,,,,,,,,,
417,HlthWkrPlace,healthwkrplace,,8,Private sector Pharmacy/chemist,,,,,Q121CONS_Feb2002,,Q121Cons_Mar2003,,,,,,,,,
417,HlthWkrPlace,healthwkrplace,,9,Private sector Health facility provided by employer,,,,,Q121CONS_Feb2002,,Q121Cons_Mar2003,,,,,,,,,
417,HlthWkrPlace,healthwkrplace,,10,"Private sector Alternative medicine, e.g. Homeopath",,,,,Q121CONS_Feb2002,,Q121Cons_Mar2003,,,,,,,,,
417,HlthWkrPlace,healthwkrplace,,11,"Private sector Other in private sector, specify",,,,,Q121CONS_Feb2002,,Q121Cons_Mar2003,,,,,,,,,
417,HlthWkrPlace,healthwkrplace,,12,Don't know,,,,,Q121CONS_Feb2002,,Q121Cons_Mar2003,,,,,,,,,
417,HlthWkrPlace,healthwkrplace,,88,Not applicable,,,,,Q121CONS_Feb2002,,Q121Cons_Mar2003,,,,,,,,,
417,HlthWkrPlace,healthwkrplace,,99,Unspecified,,,,,Q121CONS_Feb2002,,Q121Cons_Mar2003,,,,,,,,,
418,HlthWkrYNotConsult,healthwkrrsnno,,1,Too expensive,,,,,Q122YNOT_Feb2002,,Q122Ynot_Mar2003,,,,,,,,,
418,HlthWkrYNotConsult,healthwkrrsnno,,2,Too far,,,,,Q122YNOT_Feb2002,,Q122Ynot_Mar2003,,,,,,,,,
418,HlthWkrYNotConsult,healthwkrrsnno,,3,"Other, specify",,,,,Q122YNOT_Feb2002,,Q122Ynot_Mar2003,,,,,,,,,
418,HlthWkrYNotConsult,healthwkrrsnno,,4,Don't know,,,,,Q122YNOT_Feb2002,,Q122Ynot_Mar2003,,,,,,,,,
418,HlthWkrYNotConsult,healthwkrrsnno,,8,Not applicable,,,,,Q122YNOT_Feb2002,,Q122Ynot_Mar2003,,,,,,,,,
418,HlthWkrYNotConsult,healthwkrrsnno,,9,Unspecified,,,,,Q122YNOT_Feb2002,,Q122Ynot_Mar2003,,,,,,,,,
419,Limited,limited,,1,Yes,,,,,Q123DISA_Feb2002,,Q123Disa_Mar2003,,,,,,,,,
419,Limited,limited,,2,No,,,,,Q123DISA_Feb2002,,Q123Disa_Mar2003,,,,,,,,,
419,Limited,limited,,9,Unspecified,,,,,Q123DISA_Feb2002,,Q123Disa_Mar2003,,,,,,,,,
420,LimitSight,limitsight,,1,Yes,,,,,Q124SIGH_Feb2002,,Q124Sigh_Mar2003,,,,,,,,,
420,LimitSight,limitsight,,2,No,,,,,Q124SIGH_Feb2002,,Q124Sigh_Mar2003,,,,,,,,,
420,LimitSight,limitsight,,8,Not applicable,,,,,Q124SIGH_Feb2002,,Q124Sigh_Mar2003,,,,,,,,,
420,LimitSight,limitsight,,9,Unspecified,,,,,Q124SIGH_Feb2002,,Q124Sigh_Mar2003,,,,,,,,,
421,LimitHear,limithear,,1,Yes,,,,,Q124HEAR_Feb2002,,Q124Hear_Mar2003,,,,,,,,,
421,LimitHear,limithear,,2,No,,,,,Q124HEAR_Feb2002,,Q124Hear_Mar2003,,,,,,,,,
421,LimitHear,limithear,,8,Not applicable,,,,,Q124HEAR_Feb2002,,Q124Hear_Mar2003,,,,,,,,,
421,LimitHear,limithear,,9,Unspecified,,,,,Q124HEAR_Feb2002,,Q124Hear_Mar2003,,,,,,,,,
422,LimitComms,limitcomm,,1,Yes,,,,,Q124SPEE_Feb2002,,Q124Spee_Mar2003,,,,,,,,,
422,LimitComms,limitcomm,,2,No,,,,,Q124SPEE_Feb2002,,Q124Spee_Mar2003,,,,,,,,,
422,LimitComms,limitcomm,,8,Not applicable,,,,,Q124SPEE_Feb2002,,Q124Spee_Mar2003,,,,,,,,,
422,LimitComms,limitcomm,,9,Unspecified,,,,,Q124SPEE_Feb2002,,Q124Spee_Mar2003,,,,,,,,,
423,LimitPhysical,limitphysical,,1,Yes,,,,,Q124PHYS_Feb2002,,Q124Phys_Mar2003,,,,,,,,,
423,LimitPhysical,limitphysical,,2,No,,,,,Q124PHYS_Feb2002,,Q124Phys_Mar2003,,,,,,,,,
423,LimitPhysical,limitphysical,,8,Not applicable,,,,,Q124PHYS_Feb2002,,Q124Phys_Mar2003,,,,,,,,,
423,LimitPhysical,limitphysical,,9,Unspecified,,,,,Q124PHYS_Feb2002,,Q124Phys_Mar2003,,,,,,,,,
424,LimitIntellect,limitintellect,,1,Yes,,,,,Q124MENT_Feb2002,,Q124Ment_Mar2003,,,,,,,,,
424,LimitIntellect,limitintellect,,2,No,,,,,Q124MENT_Feb2002,,Q124Ment_Mar2003,,,,,,,,,
424,LimitIntellect,limitintellect,,8,Not applicable,,,,,Q124MENT_Feb2002,,Q124Ment_Mar2003,,,,,,,,,
424,LimitIntellect,limitintellect,,9,Unspecified,,,,,Q124MENT_Feb2002,,Q124Ment_Mar2003,,,,,,,,,
425,LimitEmotion,limitemotion,,1,Yes,,,,,Q124EMOT_Feb2002,,Q124Emot_Mar2003,,,,,,,,,
425,LimitEmotion,limitemotion,,2,No,,,,,Q124EMOT_Feb2002,,Q124Emot_Mar2003,,,,,,,,,
425,LimitEmotion,limitemotion,,8,Not applicable,,,,,Q124EMOT_Feb2002,,Q124Emot_Mar2003,,,,,,,,,
425,LimitEmotion,limitemotion,,9,Unspecified,,,,,Q124EMOT_Feb2002,,Q124Emot_Mar2003,,,,,,,,,
426,LimitOther,limitother,,1,Yes,,,,,Q124OTHR_Feb2002,,Q124Othr_Mar2003,,,,,,,,,
426,LimitOther,limitother,,2,No,,,,,Q124OTHR_Feb2002,,Q124Othr_Mar2003,,,,,,,,,
426,LimitOther,limitother,,8,Not applicable,,,,,Q124OTHR_Feb2002,,Q124Othr_Mar2003,,,,,,,,,
426,LimitOther,limitother,,9,Unspecified,,,,,Q124OTHR_Feb2002,,Q124Othr_Mar2003,,,,,,,,,
427,JobMedAid,medaid1,,1,"Yes, for him/herself only",Q417cMed_Feb2000,Q417cMed_Sep2000,Q417cMed_Feb2001,Q417cMed_Sep2001,Q417cMed_Feb2002,Q417cMed_Sep2002,Q417cMed_Mar2003,Q417cMed_Sep2003,Q417cMed,Q417cMed,,,,,,
427,JobMedAid,medaid1,,2,"Yes, for him/herself and his/her dependents",Q417cMed_Feb2000,Q417cMed_Sep2000,Q417cMed_Feb2001,Q417cMed_Sep2001,Q417cMed_Feb2002,Q417cMed_Sep2002,Q417cMed_Mar2003,Q417cMed_Sep2003,Q417cMed,Q417cMed,,,,,,
427,JobMedAid,medaid1,,3,No medical aid benefits provided,Q417cMed_Feb2000,Q417cMed_Sep2000,Q417cMed_Feb2001,Q417cMed_Sep2001,Q417cMed_Feb2002,Q417cMed_Sep2002,Q417cMed_Mar2003,Q417cMed_Sep2003,Q417cMed,Q417cMed,,,,,,
427,JobMedAid,medaid1,,4,Don't know,Q417cMed_Feb2000,Q417cMed_Sep2000,Q417cMed_Feb2001,Q417cMed_Sep2001,Q417cMed_Feb2002,Q417cMed_Sep2002,Q417cMed_Mar2003,Q417cMed_Sep2003,Q417cMed,Q417cMed,,,,,,
427,JobMedAid,medaid1,,8,Not applicable,Q417cMed_Feb2000,Q417cMed_Sep2000,Q417cMed_Feb2001,Q417cMed_Sep2001,Q417cMed_Feb2002,Q417cMed_Sep2002,Q417cMed_Mar2003,Q417cMed_Sep2003,Q417cMed,Q417cMed,,,,,,
427,JobMedAid,medaid1,,9,Unspecified,Q417cMed_Feb2000,Q417cMed_Sep2000,Q417cMed_Feb2001,Q417cMed_Sep2001,Q417cMed_Feb2002,Q417cMed_Sep2002,Q417cMed_Mar2003,Q417cMed_Sep2003,Q417cMed,Q417cMed,,,,,,
486,NewMedAid,medaid2,,1,"Yes, for him/herself only",,,,,,,,,,,Q419MedA,,,,,
486,NewMedAid,medaid2,,2,"Yes, for him/herself and his/her dependents",,,,,,,,,,,Q419MedA,,,,,
486,NewMedAid,medaid2,,3,"No, because s/he is covered by someone else's medical aid fund/health insurance",,,,,,,,,,,Q419MedA,,,,,
486,NewMedAid,medaid2,,4,No medical aid benefits provided,,,,,,,,,,,Q419MedA,,,,,
486,NewMedAid,medaid2,,5,Don't know,,,,,,,,,,,Q419MedA,,,,,
486,NewMedAid,medaid2,,8,Not applicable,,,,,,,,,,,Q419MedA,,,,,
486,NewMedAid,medaid2,,9,Unspecified,,,,,,,,,,,Q419MedA,,,,,
1008,JobMedAid2,medaid3,,1,"Yes, for him/herself only",,,,,,,,,,,,,,,,
1008,JobMedAid2,medaid3,,2,"Yes, for him/herself and his/her dependents",,,,,,,,,,,,,,,,
1008,JobMedAid2,medaid3,,3,"Yes, but he/she is not using it",,,,,,,,,,,,,,,,
1008,JobMedAid2,medaid3,,4,No medical aid benefits provided,,,,,,,,,,,,,,,,
1008,JobMedAid2,medaid3,,5,Don't know,,,,,,,,,,,,,,,,
1008,JobMedAid2,medaid3,,8,Not applicable,,,,,,,,,,,,,,,,
1008,JobMedAid2,medaid3,,9,Unspecified,,,,,,,,,,,,,,,,
428,WhyNotWork2,whynotwork2,,1,"Has found a job, but is only starting at a definite date in the future",,,,,,Q31YnotW_Sep2002,Q31YnotW_Mar2003,Q31YnotW_Sep2003,Q31YnotW,Q31YnotW,Q31YnotW,,,,,
428,WhyNotWork2,whynotwork2,,2,Scholar or student and prefers not to work,,,,,,Q31YnotW_Sep2002,Q31YnotW_Mar2003,Q31YnotW_Sep2003,Q31YnotW,Q31YnotW,Q31YnotW,,,,,
428,WhyNotWork2,whynotwork2,,3,Housewife/homemaker and prefers not to work,,,,,,Q31YnotW_Sep2002,Q31YnotW_Mar2003,Q31YnotW_Sep2003,Q31YnotW,Q31YnotW,Q31YnotW,,,,,
428,WhyNotWork2,whynotwork2,,4,Retired and prefers not to seek formal work,,,,,,Q31YnotW_Sep2002,Q31YnotW_Mar2003,Q31YnotW_Sep2003,Q31YnotW,Q31YnotW,Q31YnotW,,,,,
428,WhyNotWork2,whynotwork2,,5,"Illness, invalid, disabled or unable to work (handicapped)",,,,,,Q31YnotW_Sep2002,Q31YnotW_Mar2003,Q31YnotW_Sep2003,Q31YnotW,Q31YnotW,Q31YnotW,,,,,
428,WhyNotWork2,whynotwork2,,6,Too young or too old to work,,,,,,Q31YnotW_Sep2002,Q31YnotW_Mar2003,Q31YnotW_Sep2003,Q31YnotW,Q31YnotW,Q31YnotW,,,,,
428,WhyNotWork2,whynotwork2,,7,"Seasonal worker, e.g. fruit picker, wool-shearer",,,,,,Q31YnotW_Sep2002,Q31YnotW_Mar2003,Q31YnotW_Sep2003,Q31YnotW,Q31YnotW,Q31YnotW,,,,,
428,WhyNotWork2,whynotwork2,,8,Lack of skills or qualifications for available jobs,,,,,,Q31YnotW_Sep2002,Q31YnotW_Mar2003,Q31YnotW_Sep2003,Q31YnotW,Q31YnotW,Q31YnotW,,,,,
428,WhyNotWork2,whynotwork2,,9,Cannot find any work,,,,,,Q31YnotW_Sep2002,Q31YnotW_Mar2003,Q31YnotW_Sep2003,Q31YnotW,Q31YnotW,Q31YnotW,,,,,
428,WhyNotWork2,whynotwork2,,10,Cannot find suitable work,,,,,,Q31YnotW_Sep2002,Q31YnotW_Mar2003,Q31YnotW_Sep2003,Q31YnotW,Q31YnotW,Q31YnotW,,,,,
428,WhyNotWork2,whynotwork2,,11,"Contract worker, e.g. mine worker resting according to contract",,,,,,Q31YnotW_Sep2002,Q31YnotW_Mar2003,Q31YnotW_Sep2003,Q31YnotW,Q31YnotW,Q31YnotW,,,,,
428,WhyNotWork2,whynotwork2,,12,Recently retrenched,,,,,,Q31YnotW_Sep2002,Q31YnotW_Mar2003,Q31YnotW_Sep2003,Q31YnotW,Q31YnotW,Q31YnotW,,,,,
428,WhyNotWork2,whynotwork2,,13,Other reason,,,,,,Q31YnotW_Sep2002,Q31YnotW_Mar2003,Q31YnotW_Sep2003,Q31YnotW,Q31YnotW,Q31YnotW,,,,,
428,WhyNotWork2,whynotwork2,,88,Not applicable,,,,,,Q31YnotW_Sep2002,Q31YnotW_Mar2003,Q31YnotW_Sep2003,Q31YnotW,Q31YnotW,Q31YnotW,,,,,
428,WhyNotWork2,whynotwork2,,99,Unspecified,,,,,,Q31YnotW_Sep2002,Q31YnotW_Mar2003,Q31YnotW_Sep2003,Q31YnotW,Q31YnotW,Q31YnotW,,,,,
429,JobTurnedDown,jobturneddown,,1,Yes,,,,,,Q32JobOf_Sep2002,Q32JobOf_Mar2003,Q32JobOf_Sep2003,Q32JobOf,Q32JobOf,Q32JobOf,,,,,
429,JobTurnedDown,jobturneddown,,2,No,,,,,,Q32JobOf_Sep2002,Q32JobOf_Mar2003,Q32JobOf_Sep2003,Q32JobOf,Q32JobOf,Q32JobOf,,,,,
429,JobTurnedDown,jobturneddown,,8,Not applicable,,,,,,Q32JobOf_Sep2002,Q32JobOf_Mar2003,Q32JobOf_Sep2003,Q32JobOf,Q32JobOf,Q32JobOf,,,,,
429,JobTurnedDown,jobturneddown,,9,Unspecified,,,,,,Q32JobOf_Sep2002,Q32JobOf_Mar2003,Q32JobOf_Sep2003,Q32JobOf,Q32JobOf,Q32JobOf,,,,,
430,JobAvailUnwilling,jobavailunwilling,,1,Yes,,,,,,Q33WrkRe_Sep2002,Q33WrkRe_Mar2003,Q33WrkRe_Sep2003,Q33WrkRe,Q33WrkRe,Q33WrkRe,,,,,
430,JobAvailUnwilling,jobavailunwilling,,2,No,,,,,,Q33WrkRe_Sep2002,Q33WrkRe_Mar2003,Q33WrkRe_Sep2003,Q33WrkRe,Q33WrkRe,Q33WrkRe,,,,,
430,JobAvailUnwilling,jobavailunwilling,,8,Not applicable,,,,,,Q33WrkRe_Sep2002,Q33WrkRe_Mar2003,Q33WrkRe_Sep2003,Q33WrkRe,Q33WrkRe,Q33WrkRe,,,,,
430,JobAvailUnwilling,jobavailunwilling,,9,Unspecified,,,,,,Q33WrkRe_Sep2002,Q33WrkRe_Mar2003,Q33WrkRe_Sep2003,Q33WrkRe,Q33WrkRe,Q33WrkRe,,,,,
431,JobAvailWhyNot,jobavailwhynot,,1,Wages too low,,,,,,Q34WhyNo_Sep2002,Q34notwi_Mar2003,Q34whyno_Sep2003,Q34whyno,Q34whyno,Q34whyno,,,,,
431,JobAvailWhyNot,jobavailwhynot,,2,Job is not permanent,,,,,,Q34WhyNo_Sep2002,Q34notwi_Mar2003,Q34whyno_Sep2003,Q34whyno,Q34whyno,Q34whyno,,,,,
431,JobAvailWhyNot,jobavailwhynot,,3,Location (work too far),,,,,,Q34WhyNo_Sep2002,Q34notwi_Mar2003,Q34whyno_Sep2003,Q34whyno,Q34whyno,Q34whyno,,,,,
431,JobAvailWhyNot,jobavailwhynot,,4,Working conditions unsuitable,,,,,,Q34WhyNo_Sep2002,Q34notwi_Mar2003,Q34whyno_Sep2003,Q34whyno,Q34whyno,Q34whyno,,,,,
431,JobAvailWhyNot,jobavailwhynot,,5,Work not legal,,,,,,Q34WhyNo_Sep2002,Q34notwi_Mar2003,Q34whyno_Sep2003,Q34whyno,Q34whyno,Q34whyno,,,,,
431,JobAvailWhyNot,jobavailwhynot,,6,Other,,,,,,Q34WhyNo_Sep2002,Q34notwi_Mar2003,Q34whyno_Sep2003,Q34whyno,Q34whyno,Q34whyno,,,,,
431,JobAvailWhyNot,jobavailwhynot,,8,Not applicable,,,,,,Q34WhyNo_Sep2002,Q34notwi_Mar2003,Q34whyno_Sep2003,Q34whyno,Q34whyno,Q34whyno,,,,,
431,JobAvailWhyNot,jobavailwhynot,,9,Unspecified,,,,,,Q34WhyNo_Sep2002,Q34notwi_Mar2003,Q34whyno_Sep2003,Q34whyno,Q34whyno,Q34whyno,,,,,
2000,JobAvailWhyNot2,jobavailwhynot2,,1,Wages too low,,,,,,,,,,,,,,,,
2000,JobAvailWhyNot2,jobavailwhynot2,,2,Job is not permanent,,,,,,,,,,,,,,,,
2000,JobAvailWhyNot2,jobavailwhynot2,,3,Location (work too far),,,,,,,,,,,,,,,,
2000,JobAvailWhyNot2,jobavailwhynot2,,4,Working conditions unsuitable,,,,,,,,,,,,,,,,
